movieId,tmdbId,title,runtime,cast,imdb_link,poster,year,genre,director,soup,language,genre_name,language_name,runtime_name,score
103772,76170,The Wolverine,126,Hugh Jackman,http://www.imdb.com/title/tt1430132,https://image.tmdb.org/t/p/w500//9zvDWFdc22pzq0BMcEsQaakBgPj.jpg,2013,1,James Mangold,japan samurai mutant hughjackman hiroyukisanada famkejanssen jamesmangold jamesmangold jamesmangold action sciencefiction adventure twentiethcenturyfoxfilmcorporation donners'company marvelentertainment,1,Action,English,2h 6min,6.3082195809493
2628,1893,Star Wars: Episode I - The Phantom Menace,136,Liam Neeson,http://www.imdb.com/title/tt120915,https://image.tmdb.org/t/p/w500//6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,1999,6,George Lucas,prophecy senate queen liamneeson ewanmcgregor natalieportman georgelucas georgelucas georgelucas adventure action sciencefiction lucasfilm,1,Others,English,2h 16min,6.307631070506146
136020,206647,Spectre,148,Daniel Craig,http://www.imdb.com/title/tt2379713,https://image.tmdb.org/t/p/w500//672kUEMtTHcaVYSVY4eiHEliHFa.jpg,2015,1,Sam Mendes,spy basedonnovel secretagent danielcraig christophwaltz léaseydoux sammendes sammendes sammendes action adventure crime columbiapictures danjaq b24,1,Action,English,2h 28min,6.307582368250411
95441,72105,Ted,106,Mark Wahlberg,http://www.imdb.com/title/tt1637725,https://image.tmdb.org/t/p/w500//38C91I7Xft0gyY7BITm8i4yvuRb.jpg,2012,3,Seth MacFarlane,friendship love markwahlberg milakunis sethmacfarlane sethmacfarlane sethmacfarlane sethmacfarlane comedy fantasy universalpictures mediarightscapital fuzzydoorproductions,1,Comedy,English,1h 46min,6.307267254716687
94864,70981,Prometheus,124,Noomi Rapace,http://www.imdb.com/title/tt1446714,https://image.tmdb.org/t/p/w500//omy5CiDMQnGqQUEJ9gNLOGPZQFW.jpg,2012,6,Ridley Scott,android dystopia alien noomirapace michaelfassbender guypearce ridleyscott ridleyscott ridleyscott sciencefiction adventure mystery twentiethcenturyfoxfilmcorporation duneentertainment scottfreeproductions,1,Others,English,2h 4min,6.306798786248567
111360,240832,Lucy,89,Scarlett Johansson,http://www.imdb.com/title/tt2872732,https://image.tmdb.org/t/p/w500//kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,2014,1,Luc Besson,artificialintelligence telepathy intelligence scarlettjohansson morganfreeman choimin-sik lucbesson lucbesson lucbesson action sciencefiction universalpictures tf1filmsproduction canal+,1,Action,English,1h 29min,6.305993754431737
91978,49527,Man on a Ledge,102,Sam Worthington,http://www.imdb.com/title/tt1568338,https://image.tmdb.org/t/p/w500//oz7YkPesxOH4xUmWXxdQUPhimUA.jpg,2012,1,Asger Leth,deception newyorkcity samworthington elizabethbanks jamiebell asgerleth asgerleth asgerleth action thriller crime summitentertainment dibonaventurapicture,1,Action,English,1h 42min,6.270832013332533
69306,18487,The Taking of Pelham 1 2 3,106,Denzel Washington,http://www.imdb.com/title/tt1111422,https://image.tmdb.org/t/p/w500//bNbyjzhzJVadpWIQPb57ddWWdWI.jpg,2009,6,Tony Scott,hostage newyorkcity denzelwashington johntravolta luisguzmán tonyscott tonyscott tonyscott thriller drama crime columbiapictures escapeartists scottfreeproductions,1,Others,English,1h 46min,6.269700511522107
66203,10184,He's Just Not That Into You,129,Ben Affleck,http://www.imdb.com/title/tt1001508,https://image.tmdb.org/t/p/w500//ruc33YnCrmCL8PHdPQVzfa4shWX.jpg,2009,3,Ken Kwapis,relationship ensemblecast duringcreditsstinger benaffleck jenniferaniston drewbarrymore kenkwapis kenkwapis kenkwapis comedy romance drama newlinecinema flowerfilms(ii) internationalefilmproduktionblackswan,1,Comedy,English,2h 9min,6.2695090686756965
68952,16871,Drag Me to Hell,99,Alison Lohman,http://www.imdb.com/title/tt1127180,https://image.tmdb.org/t/p/w500//Ak9lfPN80XNE1xpGj6XfFFbbPOE.jpg,2009,2,Sam Raimi,gypsy work gore alisonlohman justinlong lornaraver samraimi samraimi samraimi horror thriller universalpictures ghosthousepictures mandatepictures,1,Horror,English,1h 39min,6.269242808699372
8528,9472,DodgeBall: A True Underdog Story,92,Vince Vaughn,http://www.imdb.com/title/tt364725,https://image.tmdb.org/t/p/w500//yEOVrTOvVFtd0hsw2Sjfm2t6aVn.jpg,2004,3,Rawson Marshall Thurber,underdog competition bank vincevaughn christinetaylor benstiller rawsonmarshallthurber rawsonmarshallthurber rawsonmarshallthurber comedy twentiethcenturyfoxfilmcorporation redhourfilms mediastreamviertefilmgmbh&co.vermarktungskg,1,Comedy,English,1h 32min,6.268679064599018
144620,257445,Goosebumps,103,Jack Black,http://www.imdb.com/title/tt1051904,https://image.tmdb.org/t/p/w500//aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg,2015,6,Rob Letterman,basedonnovel magic fantasy jackblack dylanminnette odeyarush robletterman robletterman robletterman adventure horror comedy columbiapictures villageroadshowpictures originalfilm,1,Others,English,1h 43min,6.2681611229353775
2683,817,Austin Powers: The Spy Who Shagged Me,95,Mike Myers,http://www.imdb.com/title/tt145660,https://image.tmdb.org/t/p/w500//f2ohIBEbc3eERyU5pgSknm8DqUj.jpg,1999,6,Jay Roach,savingtheworld moon submarine mikemyers heathergraham michaelyork jayroach jayroach jayroach adventure comedy crime newlinecinema eric'sboy,1,Others,English,1h 35min,6.267578673690043
36519,9335,Transporter 2,87,Jason Statham,http://www.imdb.com/title/tt388482,https://image.tmdb.org/t/p/w500//8pRuchsAKi90PNyDbzUvyvqF8LV.jpg,2005,1,Louis Leterrier,martialarts warondrugs kidnapping jasonstatham ambervalletta katenauta louisleterrier louisleterrier louisleterrier action thriller crime canalplus twentiethcenturyfoxfilmcorporation currententertainment,1,Action,English,1h 27min,6.265821009476298
8783,6947,The Village,108,Bryce Dallas Howard,http://www.imdb.com/title/tt368447,https://image.tmdb.org/t/p/w500//v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg,2004,5,M. Night Shyamalan,secret forest ruralsetting brycedallashoward joaquinphoenix adrienbrody m.nightshyamalan m.nightshyamalan m.nightshyamalan drama mystery thriller scottrudinproductions touchstonepictures blindingedgepictures,1,Drama,English,1h 48min,6.265480391542763
136598,296099,Vacation,99,Ed Helms,http://www.imdb.com/title/tt1524930,https://image.tmdb.org/t/p/w500//gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg,2015,3,John Francis Daley,route66 cow edhelms christinaapplegate skylergisondo johnfrancisdaley johnfrancisdaley johnfrancisdaley comedy newlinecinema benderspink daviddobkinproductions,1,Comedy,English,1h 39min,6.2615319532276
52973,4964,Knocked Up,129,Seth Rogen,http://www.imdb.com/title/tt478311,https://image.tmdb.org/t/p/w500//b4OaXw2MW97VvIiZE0Sbn1NfxSh.jpg,2007,3,Judd Apatow,alcohol one-nightstand sethrogen katherineheigl lesliemann juddapatow juddapatow juddapatow comedy romance drama universalpictures apatowproductions,1,Comedy,English,2h 9min,6.2609686367048445
89470,39538,Contagion,106,Matt Damon,http://www.imdb.com/title/tt1598778,https://image.tmdb.org/t/p/w500//qL0IooP0bjXy0KXl9KEyPo22ll0.jpg,2011,5,Steven Soderbergh,savingtheworld mutation infection mattdamon gwynethpaltrow katewinslet stevensoderbergh stevensoderbergh stevensoderbergh drama thriller sciencefiction doublefeaturefilms regencyenterprises warnerbros.,1,Drama,English,1h 46min,6.257873357399028
3988,8871,How the Grinch Stole Christmas,104,Jim Carrey,http://www.imdb.com/title/tt170016,https://image.tmdb.org/t/p/w500//1WZbbPApEivA421gCOluuzMMKCk.jpg,2000,6,Ron Howard,holiday christmasparty newlove jimcarrey taylormomsen jeffreytambor ronhoward ronhoward ronhoward family comedy fantasy imagineentertainment universalpictures,1,Others,English,1h 44min,6.256302531199268
77866,20662,Robin Hood,140,Russell Crowe,http://www.imdb.com/title/tt955308,https://image.tmdb.org/t/p/w500//AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,2010,1,Ridley Scott,knight russellcrowe cateblanchett maxvonsydow ridleyscott ridleyscott ridleyscott action adventure imagineentertainment universalpictures scottfreeproductions,1,Action,English,2h 20min,6.256003500317442
65682,12437,Underworld: Rise of the Lycans,92,Bill Nighy,http://www.imdb.com/title/tt834001,https://image.tmdb.org/t/p/w500//6pLPWF7AXhljLJf8WTli9BuVfyv.jpg,2009,6,Patrick Tatopoulos,prison underworld slavery billnighy michaelsheen rhonamitra patricktatopoulos patricktatopoulos patricktatopoulos fantasy action adventure lakeshoreentertainment screengems sketchfilms,1,Others,English,1h 32min,6.255269637729201
110771,193610,The Other Woman,109,Cameron Diaz,http://www.imdb.com/title/tt2203939,https://image.tmdb.org/t/p/w500//yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,2014,3,Nick Cassavetes,infidelity revenge camerondiaz lesliemann kateupton nickcassavetes nickcassavetes nickcassavetes comedy romance twentiethcenturyfoxfilmcorporation lbiproductions,1,Comedy,English,1h 49min,6.255053214678575
82169,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,113,Skandar Keynes,http://www.imdb.com/title/tt980970,https://image.tmdb.org/t/p/w500//pP27zlm9yeKrCeDZLFLP2HKELot.jpg,2010,6,Michael Apted,basedonnovel magic skandarkeynes georgiehenley simonpegg michaelapted michaelapted michaelapted adventure family fantasy duneentertainment fox2000pictures waldenmedia,1,Others,English,1h 53min,6.253268632069224
5254,36586,Blade II,117,Wesley Snipes,http://www.imdb.com/title/tt187738,https://image.tmdb.org/t/p/w500//vulF0iqX5z7AW1pdZ572zwsMRMB.jpg,2002,6,Guillermo del Toro,katana mutation vampire wesleysnipes kriskristofferson ronperlman guillermodeltoro guillermodeltoro guillermodeltoro fantasy horror action newlinecinema amenrafilms milk&honey,1,Others,English,1h 57min,6.2529565198866806
158528,332567,The Shallows,86,Blake Lively,http://www.imdb.com/title/tt4052882,https://image.tmdb.org/t/p/w500//42HlPJmiE6rQdtT2lYzPPMQYvqG.jpg,2016,2,Jaume Collet-Serra,mexico beach surfer blakelively óscarjaenada angelojosuelozanocorzo jaumecollet-serra jaumecollet-serra jaumecollet-serra horror drama thriller columbiapictures ombrafilms weimaranerrepublicpictures,1,Horror,English,1h 26min,6.252106040445246
104312,123553,The Mortal Instruments: City of Bones,130,Lily Collins,http://www.imdb.com/title/tt1538403,https://image.tmdb.org/t/p/w500//yD3FHZ5gE0uKpBCYsxlq82UJCcP.jpg,2013,1,Harald Zwart,angel vampire werewolf lilycollins jamiecampbellbower kevinzegers haraldzwart haraldzwart haraldzwart action adventure drama constantinfilmproduktion doncarmodyproductions uniquefeatures,1,Action,English,2h 10min,6.251365717551852
1320,8077,Alien³,114,Sigourney Weaver,http://www.imdb.com/title/tt103644,https://image.tmdb.org/t/p/w500//3UGrAX6D1AMVra80jmUMUOLq8Qr.jpg,1992,6,David Fincher,prison android spacecraft sigourneyweaver charless.dutton charlesdance davidfincher davidfincher davidfincher sciencefiction action horror twentiethcenturyfoxfilmcorporation brandywineproductions,1,Others,English,1h 54min,6.2507273527169795
160271,302699,Central Intelligence,107,Dwayne Johnson,http://www.imdb.com/title/tt1489889,https://image.tmdb.org/t/p/w500//7irCMBIivXAqjZ7MgZoGVLrgACR.jpg,2016,1,Rawson Marshall Thurber,spy cia espionage dwaynejohnson kevinhart amyryan rawsonmarshallthurber rawsonmarshallthurber rawsonmarshallthurber action comedy newlinecinema universalpictures bluegrassfilms,1,Action,English,1h 47min,6.250383972532148
81537,41733,Due Date,95,Robert Downey Jr.,http://www.imdb.com/title/tt1231583,https://image.tmdb.org/t/p/w500//A0AoOIMjpx6UphAbMZXN02De6ZE.jpg,2010,3,Todd Phillips,highway slacker robertdowneyjr. zachgalifianakis michellemonaghan toddphillips toddphillips toddphillips comedy drama legendarypictures greenhatfilms warnerbros.,1,Comedy,English,1h 35min,6.249691450132435
99728,82682,Gangster Squad,113,Josh Brolin,http://www.imdb.com/title/tt1321870,https://image.tmdb.org/t/p/w500//vGJgGTOqJMRwjIGvLc0A1EYX7cG.jpg,2013,6,Ruben Fleischer,losangeles gangster joshbrolin ryangosling nicknolte rubenfleischer rubenfleischer rubenfleischer crime drama action villageroadshowpictures linpictures warnerbros.,1,Others,English,1h 53min,6.247940557936362
62999,10527,Madagascar: Escape 2 Africa,89,Ben Stiller,http://www.imdb.com/title/tt479952,https://image.tmdb.org/t/p/w500//agRbLOHgN46TQO4YdKR462iR7To.jpg,2008,6,Eric Darnell,africa jealousy dance benstiller jadapinkettsmith davidschwimmer ericdarnell ericdarnell ericdarnell family animation dreamworksanimation,1,Others,English,1h 29min,6.247366290565709
35836,6957,The 40 Year Old Virgin,116,Steve Carell,http://www.imdb.com/title/tt405422,https://image.tmdb.org/t/p/w500//vR8zYLWpl8sjRfp3RQ0ZkiWAPu5.jpg,2005,3,Judd Apatow,firsttime virgin stevecarell catherinekeener paulrudd juddapatow juddapatow juddapatow comedy romance universalpictures apatowproductions,1,Comedy,English,1h 56min,6.244485412957824
6383,584,2 Fast 2 Furious,107,Paul Walker,http://www.imdb.com/title/tt322259,https://image.tmdb.org/t/p/w500//osgUUpwst1TEaSDTBrrTE6KuCbW.jpg,2003,1,John Singleton,miami carrace sportscar paulwalker tyresegibson evamendes johnsingleton johnsingleton johnsingleton action crime thriller mikonaproductionsgmbh&co.kg universalpictures originalfilm,1,Action,English,1h 47min,6.243792589678563
104243,87421,Riddick,119,Vin Diesel,http://www.imdb.com/title/tt1411250,https://image.tmdb.org/t/p/w500//xhdDd6Gd6EaPBwNdCjNW2HCnIQY.jpg,2013,6,David Twohy,dystopia revenge alien vindiesel karlurban kateesackhoff davidtwohy davidtwohy davidtwohy sciencefiction action thriller oneraceproductions radarpictures riddickcanadaproductions,1,Others,English,1h 59min,6.2436867520429615
79293,27576,Salt,100,Angelina Jolie,http://www.imdb.com/title/tt944835,https://image.tmdb.org/t/p/w500//ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg,2010,1,Phillip Noyce,assassination spy cia angelinajolie lievschreiber chiwetelejiofor phillipnoyce phillipnoyce phillipnoyce action mystery thriller columbiapictures dibonaventurapictures relativitymedia,1,Action,English,1h 40min,6.242829105272554
78105,9543,Prince of Persia: The Sands of Time,116,Jake Gyllenhaal,http://www.imdb.com/title/tt473075,https://image.tmdb.org/t/p/w500//lkp1GFmWyf7k2WKvKIQuuGyichI.jpg,2010,6,Mike Newell,sandstorm jakegyllenhaal gemmaarterton benkingsley mikenewell mikenewell mikenewell adventure fantasy action waltdisneypictures jerrybruckheimerfilms,1,Others,English,1h 56min,6.239810693624854
34048,74,War of the Worlds,116,Tom Cruise,http://www.imdb.com/title/tt407304,https://image.tmdb.org/t/p/w500//6Biy7R9LfumYshur3YKhpj56MpB.jpg,2005,6,Steven Spielberg,posttraumaticstressdisorder newjersey airplane tomcruise dakotafanning mirandaotto stevenspielberg stevenspielberg stevenspielberg adventure thriller sciencefiction paramountpictures dreamworksskg cruise/wagnerproductions,1,Others,English,1h 56min,6.239748165049077
114795,49017,Dracula Untold,92,Luke Evans,http://www.imdb.com/title/tt829150,https://image.tmdb.org/t/p/w500//dN3D3AvOsZ60jBth9LYhZFjgAUz.jpg,2014,2,Gary Shore,vampire dracula bite lukeevans sarahgadon dominiccooper garyshore garyshore garyshore horror action drama universalpictures legendarypictures fujitelevisionnetwork,1,Horror,English,1h 32min,6.238928842178575
8361,435,The Day After Tomorrow,124,Dennis Quaid,http://www.imdb.com/title/tt319262,https://image.tmdb.org/t/p/w500//mr1GBm0CXFA2lBKvl4voCYfkfL0.jpg,2004,1,Roland Emmerich,savingtheworld library cataclysm dennisquaid jakegyllenhaal emmyrossum rolandemmerich rolandemmerich rolandemmerich action adventure sciencefiction lionsgatefilms twentiethcenturyfoxfilmcorporation centropolisentertainment,1,Action,English,2h 4min,6.238892945416253
135861,214756,Ted 2,115,Mark Wahlberg,http://www.imdb.com/title/tt2637276,https://image.tmdb.org/t/p/w500//38C91I7Xft0gyY7BITm8i4yvuRb.jpg,2015,3,Seth MacFarlane,spermbank sequel markwahlberg sethmacfarlane amandaseyfried sethmacfarlane sethmacfarlane sethmacfarlane comedy universalpictures fuzzydoorproductions bluegrassfilms,1,Comedy,English,1h 55min,6.23806229954796
1544,330,The Lost World: Jurassic Park,129,Jeff Goldblum,http://www.imdb.com/title/tt119567,https://image.tmdb.org/t/p/w500//bMwP9vq7juweGJcgq70CrpO0UHQ.jpg,1997,6,Steven Spielberg,exoticisland dna paleontology jeffgoldblum juliannemoore petepostlethwaite stevenspielberg stevenspielberg stevenspielberg adventure action sciencefiction universalpictures amblinentertainment,1,Others,English,2h 9min,6.237789484116963
95543,57800,Ice Age: Continental Drift,88,John Leguizamo,http://www.imdb.com/title/tt1667889,https://image.tmdb.org/t/p/w500//dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,2012,4,Steve Martino, johnleguizamo rayromano chriswedge stevemartino stevemartino stevemartino animation comedy adventure blueskystudios twentiethcenturyfoxanimation,1,Animation,English,1h 28min,6.235810921100707
111113,195589,Neighbors,96,Seth Rogen,http://www.imdb.com/title/tt2004420,https://image.tmdb.org/t/p/w500//dyO9BQ4M4flTOAzP79rmsz61yAT.jpg,2014,3,Nicholas Stoller,alcohol baby party sethrogen zacefron rosebyrne nicholasstoller nicholasstoller nicholasstoller comedy universalpictures pointgreypictures gooduniverse,1,Comedy,English,1h 36min,6.235400153485125
132046,158852,Tomorrowland,130,Britt Robertson,http://www.imdb.com/title/tt1964418,https://image.tmdb.org/t/p/w500//iHh0nVGVODAFduF6Q6njdSSCEfX.jpg,2015,6,Brad Bird,inventor apocalypse destiny brittrobertson georgeclooney raffeycassidy bradbird bradbird bradbird adventure family mystery waltdisneypictures babieka a113,1,Others,English,2h 10min,6.2341302013856685
60074,8960,Hancock,92,Will Smith,http://www.imdb.com/title/tt448157,https://image.tmdb.org/t/p/w500//fP3ntv026PQ5aTTCBjGgkE60sUM.jpg,2008,6,Peter Berg,flying alcohol loveofone'slife willsmith charlizetheron jasonbateman peterberg peterberg peterberg fantasy action columbiapictures weedroadpictures forwardpass,1,Others,English,1h 32min,6.233103366632805
101362,117263,Olympus Has Fallen,120,Gerard Butler,http://www.imdb.com/title/tt2302755,https://image.tmdb.org/t/p/w500//gKnx04MxnKcf5uOdhHhAAkqcCg.jpg,2013,1,Antoine Fuqua,whitehouse secretservice terroristattack gerardbutler aaroneckhart angelabassett antoinefuqua antoinefuqua antoinefuqua action thriller nuimagefilms millenniumfilms,1,Action,English,2h 0min,6.232931060955974
86911,45243,The Hangover Part II,102,Bradley Cooper,http://www.imdb.com/title/tt1411697,https://image.tmdb.org/t/p/w500//7sGkjqorTHkaHTz8Q4WWHj8JL9t.jpg,2011,3,Todd Phillips,sunglasses undercovercop bradleycooper edhelms zachgalifianakis toddphillips toddphillips toddphillips comedy legendarypictures livingfilms greenhatfilms,1,Comedy,English,1h 42min,6.227505066650124
130490,262500,Insurgent,119,Shailene Woodley,http://www.imdb.com/title/tt2908446,https://image.tmdb.org/t/p/w500//1ri6k2iyL33jC2QjO4H89gbgJ9Z.jpg,2015,6,Robert Schwentke,basedonnovel revolution dystopia shailenewoodley theojames katewinslet robertschwentke robertschwentke robertschwentke adventure sciencefiction thriller summitentertainment mandevillefilms redwagonentertainment,1,Others,English,1h 59min,6.226977295884622
68319,2080,X-Men Origins: Wolverine,107,Hugh Jackman,http://www.imdb.com/title/tt458525,https://image.tmdb.org/t/p/w500//8TItaEDL9lRCVcGMkYFluceD2Od.jpg,2009,6,Gavin Hood,corruption mutant boxer hughjackman lievschreiber dannyhuston gavinhood gavinhood gavinhood adventure action thriller ingeniousfilmpartners twentiethcenturyfoxfilmcorporation donners'company,1,Others,English,1h 47min,6.225916415823621
94777,41154,Men in Black 3,106,Will Smith,http://www.imdb.com/title/tt1409024,https://image.tmdb.org/t/p/w500//90DdoEStzeObs96fsYf4GG544iN.jpg,2012,1,Barry Sonnenfeld,timetravel timemachine alien willsmith tommyleejones joshbrolin barrysonnenfeld barrysonnenfeld barrysonnenfeld action comedy sciencefiction amblinentertainment mediamagikentertainment imagenationabudhabifz,1,Action,English,1h 46min,6.2251990099608125
2694,9032,Big Daddy,93,Adam Sandler,http://www.imdb.com/title/tt142342,https://image.tmdb.org/t/p/w500//m0KrgL5uGJRGyGG7LBkyKrqxB8q.jpg,1999,3,Dennis Dugan,bachelor law vomit adamsandler joeylaurenadams kristyswanson dennisdugan dennisdugan dennisdugan comedy drama columbiapictures,1,Comedy,English,1h 33min,6.222480021088018
4447,8835,Legally Blonde,96,Reese Witherspoon,http://www.imdb.com/title/tt250494,https://image.tmdb.org/t/p/w500//4ABNnmkVpzplrEVQWt1piITT0Ey.jpg,2001,3,Robert Luketic, reesewitherspoon lukewilson selmablair robertluketic robertluketic robertluketic comedy marcplattproductions metro-goldwyn-mayer(mgm),1,Comedy,English,1h 36min,6.221988246310217
3752,2123,"Me, Myself & Irene",116,Jim Carrey,http://www.imdb.com/title/tt183505,https://image.tmdb.org/t/p/w500//rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,2000,3,Bobby Farrelly,schizophrenia aftercreditsstinger jimcarrey renéezellweger anthonyanderson bobbyfarrelly bobbyfarrelly bobbyfarrelly comedy twentiethcenturyfoxfilmcorporation conundrumentertainment,1,Comedy,English,1h 56min,6.218918759012097
4344,9705,Swordfish,99,John Travolta,http://www.imdb.com/title/tt244244,https://image.tmdb.org/t/p/w500//pDoI9pO6EPunPTDPXiubRDgZPnR.jpg,2001,1,Dominic Sena,femalenudity hacker terrorism johntravolta hughjackman halleberry dominicsena dominicsena dominicsena action crime thriller villageroadshowpictures npventertainment silverpictures,1,Action,English,1h 39min,6.218587213458923
736,664,Twister,113,Helen Hunt,http://www.imdb.com/title/tt117998,https://image.tmdb.org/t/p/w500//ba6Bg9mxphS24tpSe98vZccEe3S.jpg,1996,1,Jan de Bont,wifehusbandrelationship helenhunt billpaxton caryelwes jandebont jandebont jandebont action adventure drama universalpictures amblinentertainment warnerbros.,1,Action,English,1h 53min,6.217408804580562
4025,1493,Miss Congeniality,111,Sandra Bullock,http://www.imdb.com/title/tt212346,https://image.tmdb.org/t/p/w500//pat3vKaRlB70he4ghwTMydR4TvP.jpg,2000,3,Donald Petrie,undercoveragent beautycontest terrorism sandrabullock benjaminbratt michaelcaine donaldpetrie donaldpetrie donaldpetrie comedy crime action villageroadshowpictures castlerockentertainment npventertainment,1,Comedy,English,1h 51min,6.216700125448438
56949,6557,27 Dresses,111,Katherine Heigl,http://www.imdb.com/title/tt988595,https://image.tmdb.org/t/p/w500//rEfourJfgEyKiewwH8ZkUYt9AqE.jpg,2008,3,Anne Fletcher,lovesickness newspaper bar katherineheigl jamesmarsden malinåkerman annefletcher annefletcher annefletcher comedy romance spyglassentertainment fox2000pictures duneentertainmentiii,1,Comedy,English,1h 51min,6.2156215660635175
4018,3981,What Women Want,127,Helen Hunt,http://www.imdb.com/title/tt207201,https://image.tmdb.org/t/p/w500//n5NOxrcgeiCxvEn47FG9bvlHNsV.jpg,2000,3,Nancy Meyers,women telepathy supernaturalpowers helenhunt melgibson marisatomei nancymeyers nancymeyers nancymeyers comedy romance paramountpictures centropolisentertainment iconentertainmentinternational,1,Comedy,English,2h 7min,6.21474819716048
46062,10947,High School Musical,98,Zac Efron,http://www.imdb.com/title/tt475293,https://image.tmdb.org/t/p/w500//lkcc7eC4qTbhE2DBnoVpGg2ZeM9.jpg,2006,3,Kenny Ortega,becominganadult musical music zacefron vanessahudgens ashleytisdale kennyortega kennyortega kennyortega comedy drama family disneychannel,1,Comedy,English,1h 38min,6.214255027730329
109483,225565,That Awkward Moment,94,Zac Efron,http://www.imdb.com/title/tt1800246,https://image.tmdb.org/t/p/w500//6uOm6ryZg4GhYRPQZ2ID2TkTdpY.jpg,2014,3,Tom Gormican,malefriendship friendship dating zacefron milesteller michaelb.jordan tomgormican tomgormican tomgormican comedy romance treehousepictures,1,Comedy,English,1h 34min,6.2140100292791
95449,77930,Magic Mike,110,Channing Tatum,http://www.imdb.com/title/tt1915581,https://image.tmdb.org/t/p/w500//eEVaW9GubVYKV2IQNWY3yYF3TFa.jpg,2012,5,Steven Soderbergh,dancing florida stripclub channingtatum matthewmcconaughey alexpettyfer stevensoderbergh stevensoderbergh stevensoderbergh drama comedy extension765 ironhorseentertainment(ii),1,Drama,English,1h 50min,6.21185142979764
48877,214,Saw III,108,Tobin Bell,http://www.imdb.com/title/tt489270,https://image.tmdb.org/t/p/w500//dfl7ti4ataetiyoOg3SI0FA9KeP.jpg,2006,2,Darren Lynn Bousman,braintumor nudity tobinbell shawneesmith angusmacfadyen darrenlynnbousman darrenlynnbousman darrenlynnbousman horror thriller crime lionsgatefilms twistedpictures evolutionentertainment,1,Horror,English,1h 48min,6.210057083738994
103755,77950,Turbo,96,Ryan Reynolds,http://www.imdb.com/title/tt1860353,https://image.tmdb.org/t/p/w500//tN4bjzZ3ePY57hpCTFk0Kc3oXAw.jpg,2013,4,David Soren,underdog carrace dream ryanreynolds paulgiamatti michaelpeña davidsoren davidsoren davidsoren animation family dreamworksanimation,1,Animation,English,1h 36min,6.209886487866712
19,9273,Ace Ventura: When Nature Calls,90,Jim Carrey,http://www.imdb.com/title/tt112281,https://image.tmdb.org/t/p/w500//wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,1995,6,Steve Oedekerk,africa humananimalrelationship jimcarrey ianmcneice simoncallow steveoedekerk steveoedekerk steveoedekerk crime comedy adventure oentertainment morgancreekproductions,1,Others,English,1h 30min,6.208485160486244
8861,1577,Resident Evil: Apocalypse,94,Milla Jovovich,http://www.imdb.com/title/tt318627,https://image.tmdb.org/t/p/w500//yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg,2004,2,Alexander Witt,martialarts mutant dystopia millajovovich siennaguillory odedfehr alexanderwitt alexanderwitt alexanderwitt horror action sciencefiction impactpictures constantinfilmltd.,1,Horror,English,1h 34min,6.199922152141154
55232,7737,Resident Evil: Extinction,94,Milla Jovovich,http://www.imdb.com/title/tt432021,https://image.tmdb.org/t/p/w500//6S1gpO1akWvuLWgw7dpNYMzg3Rs.jpg,2007,2,Russell Mulcahy,clone mutant post-apocalyptic millajovovich odedfehr alilarter russellmulcahy russellmulcahy russellmulcahy horror action sciencefiction impactpictures davis-films constantinfilmproduktion,1,Horror,English,1h 34min,6.198762101150383
160565,316727,The Purge: Election Year,105,Elizabeth Mitchell,http://www.imdb.com/title/tt4094724,https://image.tmdb.org/t/p/w500//ubLbY97m8lYJ3Fykh7nfiwB5eth.jpg,2016,1,James DeMonaco,dystopia sequel elizabethmitchell frankgrillo mykeltiwilliamson jamesdemonaco jamesdemonaco jamesdemonaco action horror thriller universalpictures whynotproductions platinumdunes,1,Action,English,1h 45min,6.198124161953138
84374,41630,No Strings Attached,107,Natalie Portman,http://www.imdb.com/title/tt1411238,https://image.tmdb.org/t/p/w500//9C09L1U9S13J4Ut029Qhu0oLcTQ.jpg,2011,3,Ivan Reitman,fathersonrelationship studentofmedicine natalieportman ashtonkutcher kevinkline ivanreitman ivanreitman ivanreitman comedy romance katalystfilms themontecitopicturecompany handsomecharliefilms,1,Comedy,English,1h 47min,6.197005249323679
4816,9398,Zoolander,89,Ben Stiller,http://www.imdb.com/title/tt196229,https://image.tmdb.org/t/p/w500//3ihaCjYmQ1vIh6PNvlZ2rdBRSak.jpg,2001,3,Ben Stiller, benstiller owenwilson christinetaylor benstiller benstiller benstiller comedy paramountpictures villageroadshowpictures npventertainment,1,Comedy,English,1h 29min,6.196740497005655
